Order Date,Ship Date,Ship Mode,Segment,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Sales,Year,Month,Month_Name,Sales_log
2018-12-25,2018-12-30,Standard Class,Consumer,Fairfield,Ohio,45014.0,East,Office Supplies,Fasteners,Staples,39.312,2018,12,Dec,3.696649191378297
2017-06-11,2017-06-17,Standard Class,Corporate,Arlington,Texas,76017.0,Central,Office Supplies,Binders,Computer Printout Index Tabs,1.344,2017,6,Jun,0.8518588717147662
2017-06-11,2017-06-17,Standard Class,Corporate,Arlington,Texas,76017.0,Central,Office Supplies,Binders,GBC Wire Binding Combs,8.272,2017,6,Jun,2.2269991060374505
2017-06-11,2017-06-17,Standard Class,Corporate,Arlington,Texas,76017.0,Central,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",12.544,2017,6,Jun,2.6059436448308344
2018-05-13,2018-05-20,Standard Class,Home Office,San Francisco,California,94110.0,West,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,58.48,2018,5,May,4.085640121591954
2018-12-28,2019-01-02,Standard Class,Corporate,Seattle,Washington,98103.0,West,Furniture,Furnishings,3M Hangers With Command Adhesive,7.4,2018,12,Dec,2.128231705849268
2015-03-25,2015-04-01,Standard Class,Consumer,New York City,New York,10009.0,East,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",366.786,2015,3,Mar,5.907501247280455
2018-05-28,2018-06-01,Standard Class,Consumer,Houston,Texas,77070.0,Central,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,54.368,2018,5,May,4.014001809539562
2016-11-14,2016-11-17,First Class,Corporate,Springfield,Virginia,22153.0,South,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,33.96,2016,11,Nov,3.5542045507873348
2016-11-14,2016-11-17,First Class,Corporate,Springfield,Virginia,22153.0,South,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,826.11,2016,11,Nov,6.717937697061237
2018-07-03,2018-07-10,Standard Class,Consumer,Farmington,New Mexico,87401.0,West,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",545.85,2018,7,Jul,6.304174541781235
2015-11-18,2015-11-20,Second Class,Consumer,Louisville,Colorado,80027.0,West,Furniture,Tables,Bevis Rectangular Conference Tables,145.98,2015,11,Nov,4.990296523100725
2015-11-18,2015-11-20,Second Class,Consumer,Louisville,Colorado,80027.0,West,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",35.808,2015,11,Nov,3.6057152128531675
2018-07-17,2018-07-22,Standard Class,Consumer,Tampa,Florida,33614.0,South,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",7.904,2018,7,Jul,2.186500613973244
2017-05-22,2017-05-27,Standard Class,Consumer,Passaic,New Jersey,7055.0,East,Technology,Phones,AT&T 841000 Phone,345.0,2017,5,May,5.846438775057725
2017-05-22,2017-05-27,Standard Class,Consumer,Passaic,New Jersey,7055.0,East,Furniture,Tables,Bevis 36 x 72 Conference Tables,174.286,2017,5,May,5.16641892564612
2017-05-22,2017-05-27,Standard Class,Consumer,Passaic,New Jersey,7055.0,East,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,662.84,2017,5,May,6.4980411565845575
2017-05-22,2017-05-27,Standard Class,Consumer,Passaic,New Jersey,7055.0,East,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,95.1,2017,5,May,4.565389315976247
2017-05-22,2017-05-27,Standard Class,Consumer,Passaic,New Jersey,7055.0,East,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes,26.88,2017,5,May,3.327909585892323
2017-05-22,2017-05-27,Standard Class,Consumer,Passaic,New Jersey,7055.0,East,Technology,Phones,Digium D40 VoIP phone,257.98,2017,5,May,5.556750838640694
2016-09-25,2016-10-01,Standard Class,Consumer,Los Angeles,California,90004.0,West,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17.48,2016,9,Sep,2.916689066213538
2017-10-31,2017-11-06,Standard Class,Consumer,Philadelphia,Pennsylvania,19143.0,East,Furniture,Chairs,Hon Olson Stacker Stools,492.835,2017,10,Oct,6.202201453297628
2016-09-14,2016-09-17,Second Class,Consumer,North Charleston,South Carolina,29406.0,South,Office Supplies,Storage,Fellowes Officeware Wire Shelving,269.49,2016,9,Sep,5.600235129026472
2017-11-05,2017-11-10,Standard Class,Home Office,San Jose,California,95123.0,West,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,29.12,2017,11,Nov,3.405189402931693
2018-03-17,2018-03-22,Second Class,Consumer,New York City,New York,10011.0,East,Office Supplies,Labels,Avery 496,18.75,2018,3,Mar,2.9831534913471307
2018-03-17,2018-03-22,Second Class,Consumer,New York City,New York,10011.0,East,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,119.7,2018,3,Mar,4.793308128103486
2018-03-17,2018-03-22,Second Class,Consumer,New York City,New York,10011.0,East,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",9.144,2018,3,Mar,2.31688239769487
2018-03-17,2018-03-22,Second Class,Consumer,New York City,New York,10011.0,East,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,57.06,2018,3,Mar,4.061476958596484
2018-03-17,2018-03-22,Second Class,Consumer,New York City,New York,10011.0,East,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,71.6,2018,3,Mar,4.28496492183075
2018-03-17,2018-03-22,Second Class,Consumer,New York City,New York,10011.0,East,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",107.44,2018,3,Mar,4.686197024630465
2018-03-17,2018-03-22,Second Class,Consumer,New York City,New York,10011.0,East,Office Supplies,Labels,Avery 486,7.31,2018,3,Mar,2.1174596088673567
2018-03-17,2018-03-22,Second Class,Consumer,New York City,New York,10011.0,East,Office Supplies,Art,Lumber Crayons,59.1,2018,3,Mar,4.096009841541162
2018-03-17,2018-03-22,Second Class,Consumer,New York City,New York,10011.0,East,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",46.53,2018,3,Mar,3.861361090625918
2018-08-15,2018-08-21,Standard Class,Consumer,Plainfield,New Jersey,7060.0,East,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",97.84,2018,8,Aug,4.593502381120409
2016-07-11,2016-07-13,Second Class,Consumer,Seattle,Washington,98115.0,West,Office Supplies,Paper,Xerox 1896,29.97,2016,7,Jul,3.4330189939851112
2016-07-11,2016-07-13,Second Class,Consumer,Seattle,Washington,98115.0,West,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",98.352,2016,7,Jul,4.598669099645732
2018-12-03,2018-12-09,Standard Class,Consumer,New York City,New York,10009.0,East,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,83.92,2018,12,Dec,4.441709636835055
2018-12-03,2018-12-09,Standard Class,Consumer,New York City,New York,10009.0,East,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,14.624,2018,12,Dec,2.748808193574378
2018-12-03,2018-12-09,Standard Class,Consumer,New York City,New York,10009.0,East,Technology,Phones,AT&T 1080 Corded phone,136.99,2018,12,Dec,4.927181218763463
2018-12-03,2018-12-09,Standard Class,Consumer,New York City,New York,10009.0,East,Office Supplies,Labels,Avery 520,3.15,2018,12,Dec,1.423108334242607
2018-05-04,2018-05-08,Standard Class,Consumer,Newport News,Virginia,23602.0,South,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",9.11,2018,5,May,2.3135250330323798
2018-05-04,2018-05-08,Standard Class,Consumer,Newport News,Virginia,23602.0,South,Office Supplies,Storage,Letter Size Cart,571.44,2018,5,May,6.349907926442675
2018-05-04,2018-05-08,Standard Class,Consumer,Newport News,Virginia,23602.0,South,Office Supplies,Paper,Xerox 23,32.4,2018,5,May,3.5085558999826545
2018-05-04,2018-05-08,Standard Class,Consumer,Newport News,Virginia,23602.0,South,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",16.91,2018,5,May,2.8853592160726205
2017-01-22,2017-01-28,Standard Class,Consumer,Fayetteville,North Carolina,28314.0,South,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,14.272,2017,1,Jan,2.7260210864234464
2017-01-22,2017-01-28,Standard Class,Consumer,Fayetteville,North Carolina,28314.0,South,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",451.136,2017,1,Jan,6.113983019531183
2017-01-22,2017-01-28,Standard Class,Consumer,Fayetteville,North Carolina,28314.0,South,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,64.864,2017,1,Jan,4.187592009996125
2017-11-03,2017-11-06,First Class,Consumer,Los Angeles,California,90032.0,West,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,217.584,2017,11,Nov,5.387170380017036
2017-11-03,2017-11-06,First Class,Consumer,Los Angeles,California,90032.0,West,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,82.95,2017,11,Nov,4.43022138352355
2017-11-03,2017-11-06,First Class,Consumer,Los Angeles,California,90032.0,West,Office Supplies,Labels,Avery 50,87.71,2017,11,Nov,4.485372622532496
2017-11-03,2017-11-06,First Class,Consumer,Los Angeles,California,90032.0,West,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,1101.48,2017,11,Nov,7.00531746656689
2018-09-04,2018-09-08,Second Class,Corporate,Los Angeles,California,90036.0,West,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,1322.352,2018,9,Sep,7.1879231907070915
2015-09-13,2015-09-19,Standard Class,Consumer,New York City,New York,10011.0,East,Office Supplies,Art,Newell 322,5.46,2015,9,Sep,1.8656293177945105
2018-06-19,2018-06-25,Standard Class,Consumer,Dallas,Texas,75220.0,Central,Office Supplies,Supplies,Fiskars Spring-Action Scissors,11.184,2018,6,Jun,2.5001236155928606
2018-06-19,2018-06-25,Standard Class,Consumer,Dallas,Texas,75220.0,Central,Office Supplies,Storage,Safco Industrial Wire Shelving,153.584,2018,6,Jun,5.0407376379127
2018-12-24,2018-12-31,Standard Class,Consumer,Seattle,Washington,98105.0,West,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,1003.62,2018,12,Dec,6.912364639539036
2018-08-28,2018-09-03,Standard Class,Home Office,Seattle,Washington,98105.0,West,Technology,Phones,Anker 24W Portable Micro USB Car Charger,35.168,2018,8,Aug,3.588174749992304
2018-08-28,2018-09-03,Standard Class,Home Office,Seattle,Washington,98105.0,West,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",1137.75,2018,8,Aug,7.037686448574168
2018-08-28,2018-09-03,Standard Class,Home Office,Seattle,Washington,98105.0,West,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,99.68,2018,8,Aug,4.611947170267115
2018-08-28,2018-09-03,Standard Class,Home Office,Seattle,Washington,98105.0,West,Office Supplies,Art,Newell 344,5.56,2018,8,Aug,1.8809906029559975
2016-01-02,2016-01-04,Second Class,Corporate,Newark,Delaware,19711.0,East,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",85.52,2016,1,Jan,4.460375601084858
2016-01-02,2016-01-04,Second Class,Corporate,Newark,Delaware,19711.0,East,Office Supplies,Art,Newell 313,9.84,2016,1,Jan,2.3832429960115
2016-01-02,2016-01-04,Second Class,Corporate,Newark,Delaware,19711.0,East,Office Supplies,Paper,Xerox 1959,20.04,2016,1,Jan,3.046425387869509
2016-10-09,2016-10-13,Second Class,Consumer,New York City,New York,10024.0,East,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,631.96,2016,10,Oct,6.450407228994293
2016-10-09,2016-10-13,Second Class,Consumer,New York City,New York,10024.0,East,Office Supplies,Paper,Xerox 1895,23.92,2016,10,Oct,3.2156706939192525
2015-12-13,2015-12-15,Second Class,Consumer,Los Angeles,California,90049.0,West,Office Supplies,Paper,White GlueTop Scratch Pads,90.24,2015,12,Dec,4.5134933974161875
2015-11-19,2015-11-23,Standard Class,Consumer,Jamestown,New York,14701.0,East,Technology,Phones,Apple iPhone 5,4548.81,2015,11,Nov,8.422840752831338
2017-09-10,2017-09-14,Second Class,Consumer,Houston,Texas,77095.0,Central,Furniture,Tables,KI Adjustable-Height Table,300.93,2017,9,Sep,5.710195202428391
2017-09-10,2017-09-14,Second Class,Consumer,Houston,Texas,77095.0,Central,Technology,Phones,Polycom VVX 310 VoIP phone,719.96,2017,9,Sep,6.58058365724388
2015-06-16,2015-06-22,Standard Class,Consumer,Mishawaka,Indiana,46544.0,Central,Furniture,Chairs,"Global Geo Office Task Chair, Gray",647.84,2015,6,Jun,6.475186153181914
2016-09-26,2016-10-01,Standard Class,Home Office,San Diego,California,92037.0,West,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",64.17,2016,9,Sep,4.176999240344289
2016-09-26,2016-10-01,Standard Class,Home Office,San Diego,California,92037.0,West,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,124.46,2016,9,Sep,4.831986982668597
2017-05-19,2017-05-24,Standard Class,Corporate,San Francisco,California,94109.0,West,Office Supplies,Binders,GBC Personal VeloBind Strips,9.584,2017,5,May,2.3593434268126545
2018-06-22,2018-06-23,First Class,Consumer,Miami,Florida,33178.0,South,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",37.608,2018,6,Jun,3.653459508882676
2018-06-17,2018-06-20,First Class,Corporate,Skokie,Illinois,60076.0,Central,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",12.224,2018,6,Jun,2.582033360518723
2018-06-17,2018-06-20,First Class,Corporate,Skokie,Illinois,60076.0,Central,Office Supplies,Binders,Avery Durable Binders,2.304,2018,6,Jun,1.1951338556587316
2018-06-17,2018-06-20,First Class,Corporate,Skokie,Illinois,60076.0,Central,Office Supplies,Binders,Fellowes Binding Cases,9.36,2018,6,Jun,2.337952236831337
2017-11-14,2017-11-19,Standard Class,Consumer,San Francisco,California,94110.0,West,Office Supplies,Labels,Avery 52,7.38,2017,11,Nov,2.1258479144939915
2015-07-25,2015-07-27,Second Class,Consumer,San Francisco,California,94122.0,West,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",53.72,2015,7,Jul,4.002229273314295
2015-07-25,2015-07-27,Second Class,Consumer,San Francisco,California,94122.0,West,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,8187.65,2015,7,Jul,9.010504328095472
2015-07-25,2015-07-27,Second Class,Consumer,San Francisco,California,94122.0,West,Furniture,Furnishings,Staple-based wall hangings,77.92,2015,7,Jul,4.368434681154414
2016-07-02,2016-07-02,Same Day,Consumer,Houston,Texas,77070.0,Central,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,32.784,2016,7,Jul,3.5199873176316423
2018-03-02,2018-03-08,Standard Class,Corporate,Los Angeles,California,90045.0,West,Technology,Phones,Panasonic KX TS3282B Corded phone,196.776,2018,3,Mar,5.287135077145467
2018-03-02,2018-03-08,Standard Class,Corporate,Los Angeles,California,90045.0,West,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,479.94,2018,3,Mar,6.175742522200324
2017-11-18,2017-11-23,Standard Class,Home Office,Oklahoma City,Oklahoma,73120.0,Central,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92,2017,11,Nov,7.02011921335229
2016-04-18,2016-04-19,First Class,Consumer,Monroe,Louisiana,71203.0,South,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,106.5,2016,4,Apr,4.677490847567717
2018-12-02,2018-12-06,Standard Class,Home Office,Tampa,Florida,33614.0,South,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",45.66,2018,12,Dec,3.842887266593284
2017-11-11,2017-11-17,Standard Class,Corporate,Chicago,Illinois,60623.0,Central,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,95.968,2017,11,Nov,4.574381027168211
2017-11-11,2017-11-17,Standard Class,Corporate,Chicago,Illinois,60623.0,Central,Furniture,Chairs,Global Chrome Stack Chair,47.992,2017,11,Nov,3.8916570194752733
2015-09-05,2015-09-10,Standard Class,Consumer,Bowling Green,Ohio,43402.0,East,Office Supplies,Storage,Economy Rollaway Files,264.32,2015,9,Sep,5.580936644657355
2015-11-15,2015-11-22,Standard Class,Consumer,Houston,Texas,77095.0,Central,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,604.656,2015,11,Nov,6.406312168125537
2018-05-02,2018-05-07,Standard Class,Corporate,Westfield,New Jersey,7090.0,East,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,129.93,2018,5,May,4.874662829239662
2017-10-15,2017-10-21,Standard Class,Home Office,Oklahoma City,Oklahoma,73120.0,Central,Office Supplies,Labels,Avery 49,20.16,2017,10,Oct,3.052112606990099
2017-10-15,2017-10-21,Standard Class,Home Office,Oklahoma City,Oklahoma,73120.0,Central,Office Supplies,Labels,Avery 508,29.46,2017,10,Oct,3.4164143474670157
2017-10-15,2017-10-21,Standard Class,Home Office,Oklahoma City,Oklahoma,73120.0,Central,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,868.59,2017,10,Oct,6.7680218362008615
2017-10-15,2017-10-21,Standard Class,Home Office,Oklahoma City,Oklahoma,73120.0,Central,Office Supplies,Paper,Xerox 1999,12.96,2017,10,Oct,2.6361960973342264
2017-10-15,2017-10-21,Standard Class,Home Office,Oklahoma City,Oklahoma,73120.0,Central,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,5.5,2017,10,Oct,1.8718021769015913
2017-10-15,2017-10-21,Standard Class,Home Office,Oklahoma City,Oklahoma,73120.0,Central,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,121.6,2017,10,Oct,4.808927023502111
2016-04-06,2016-04-10,Standard Class,Consumer,Houston,Texas,77041.0,Central,Office Supplies,Art,Newell 312,42.048,2016,4,Apr,3.7623157721871188
2016-04-06,2016-04-10,Standard Class,Consumer,Houston,Texas,77041.0,Central,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,25.488,2016,4,Apr,3.276691800244945
2016-04-06,2016-04-10,Standard Class,Consumer,Houston,Texas,77041.0,Central,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,6.9,2016,4,Apr,2.066862759472976
2016-04-06,2016-04-10,Standard Class,Consumer,Houston,Texas,77041.0,Central,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",9.648,2016,4,Apr,2.3653720810928105
2016-04-06,2016-04-10,Standard Class,Consumer,Houston,Texas,77041.0,Central,Office Supplies,Paper,Xerox 1949,7.968,2016,4,Apr,2.193662685769859
2015-10-24,2015-10-29,Standard Class,Home Office,Fort Lauderdale,Florida,33311.0,South,Office Supplies,Paper,Xerox 210,10.368,2015,10,Oct,2.4308023907947995
2015-08-17,2015-08-21,Standard Class,Corporate,Little Rock,Arkansas,72209.0,South,Office Supplies,Paper,Xerox 1929,114.2,2015,8,Aug,4.746669748261791
2015-08-17,2015-08-21,Standard Class,Corporate,Little Rock,Arkansas,72209.0,South,Office Supplies,Binders,Avery Non-Stick Binders,17.96,2015,8,Aug,2.942331496826876
2015-08-17,2015-08-21,Standard Class,Corporate,Little Rock,Arkansas,72209.0,South,Office Supplies,Fasteners,Colored Push Pins,12.67,2015,8,Aug,2.6152036507358583
2015-08-17,2015-08-21,Standard Class,Corporate,Little Rock,Arkansas,72209.0,South,Technology,Accessories,LogitechÂ Gaming G510s - Keyboard,339.96,2015,8,Aug,5.831765168350307
2018-08-15,2018-08-18,Second Class,Corporate,Philadelphia,Pennsylvania,19120.0,East,Office Supplies,Storage,Tennsco Single-Tier Lockers,1801.632,2018,8,Aug,7.497003098100546
